cod_pedido,cod_articulo,nombre_articulo,nucleo,grosor,firmeza,sexo,altura,peso,imc,valoracion,molestias_antes,molestias_despues,duerme_en_pareja
5008,1,colchón Duocell Visco,espumación HR,27 cm,3,hombre,1.850,80.000,23.000,4.000,1,1,0
6352,1,colchón Duocell Visco,espumación HR,27 cm,3,hombre,1.750,75.000,24.000,5.000,0,0,1
6352,1,colchón Duocell Visco,espumación HR,27 cm,3,hombre,1.750,75.000,24.000,5.000,0,0,1
8190,1,colchón Duocell Visco,espumación HR,27 cm,3,hombre,1.740,85.000,28.000,5.000,0,0,0
8321,1,colchón Duocell Visco,espumación HR,27 cm,3,mujer,1.640,75.000,28.000,5.000,0,0,1
8321,1,colchón Duocell Visco,espumación HR,27 cm,3,hombre,1.680,70.000,25.000,5.000,1,0,1
13590,1,colchón Duocell Visco,espumación HR,27 cm,3,mujer,1.760,67.000,22.000,5.000,0,0,0
24971,1,colchón Duocell Visco,espumación HR,27 cm,3,mujer,1.650,60.000,22.000,5.000,0,0,1
24971,1,colchón Duocell Visco,espumación HR,27 cm,3,hombre,1.750,90.000,29.000,5.000,0,0,1
4075,454,colchón Elan CP17913,espumación HR,26 cm,4,mujer,1.700,85.000,29.000,5.000,0,0,1
4075,454,colchón Elan CP17913,espumación HR,26 cm,4,hombre,1.850,85.000,25.000,5.000,0,0,1
4075,454,colchón Elan CP17913,espumación HR,26 cm,4,mujer,1.700,85.000,29.000,5.000,0,0,1
4075,454,colchón Elan CP17913,espumación HR,26 cm,4,hombre,1.850,85.000,25.000,5.000,0,0,1
7385,454,colchón Elan CP17913,espumación HR,26 cm,4,mujer,1.700,75.000,26.000,4.000,0,0,1
7385,454,colchón Elan CP17913,espumación HR,26 cm,4,hombre,1.700,75.000,26.000,4.000,0,0,1
7385,454,colchón Elan CP17913,espumación HR,26 cm,4,mujer,1.700,75.000,26.000,4.000,0,0,1
7385,454,colchón Elan CP17913,espumación HR,26 cm,4,hombre,1.700,75.000,26.000,4.000,0,0,1
7880,454,colchón Elan CP17913,espumación HR,26 cm,4,hombre,1.680,72.000,26.000,5.000,1,1,0
7880,454,colchón Elan CP17913,espumación HR,26 cm,4,hombre,1.680,72.000,26.000,5.000,1,1,0
7935,454,colchón Elan CP17913,espumación HR,26 cm,4,mujer,1.600,70.000,27.000,5.000,0,0,1
7935,454,colchón Elan CP17913,espumación HR,26 cm,4,hombre,1.750,85.000,28.000,5.000,0,0,1
7935,454,colchón Elan CP17913,espumación HR,26 cm,4,mujer,1.600,70.000,27.000,5.000,0,0,1
7935,454,colchón Elan CP17913,espumación HR,26 cm,4,hombre,1.750,85.000,28.000,5.000,0,0,1
8377,454,colchón Elan CP17913,espumación HR,26 cm,4,mujer,1.630,70.000,26.000,4.000,0,0,1
8377,454,colchón Elan CP17913,espumación HR,26 cm,4,hombre,1.850,80.000,23.000,4.000,0,0,1
8377,454,colchón Elan CP17913,espumación HR,26 cm,4,mujer,1.630,70.000,26.000,4.000,0,0,1
8377,454,colchón Elan CP17913,espumación HR,26 cm,4,hombre,1.850,80.000,23.000,4.000,0,0,1
9055,454,colchón Elan CP17913,espumación HR,26 cm,4,mujer,1.600,60.000,23.000,5.000,0,0,0
9749,454,colchón Elan CP17913,espumación HR,26 cm,4,hombre,1.700,50.000,17.000,5.000,0,0,0
11683,454,colchón Elan CP17913,espumación HR,26 cm,4,mujer,1.650,50.000,18.000,5.000,0,0,0
15825,454,colchón Elan CP17913,espumación HR,26 cm,4,hombre,1.700,80.000,28.000,5.000,0,0,0
15985,454,colchón Elan CP17913,espumación HR,26 cm,4,hombre,1.790,80.000,25.000,5.000,0,0,0
16142,454,colchón Elan CP17913,espumación HR,26 cm,4,hombre,1.760,73.000,24.000,5.000,0,0,0
16875,454,colchón Elan CP17913,espumación HR,26 cm,4,hombre,1.880,100.000,28.000,5.000,0,0,0
17640,454,colchón Elan CP17913,espumación HR,26 cm,4,hombre,1.800,55.000,17.000,4.000,0,0,0
20671,454,colchón Elan CP17913,espumación HR,26 cm,4,hombre,1.700,80.000,28.000,5.000,0,0,0
21772,454,colchón Elan CP17913,espumación HR,26 cm,4,hombre,1.900,100.000,28.000,5.000,0,0,0
3620,543,Colchón Eternal,muelles,28 cm,4,mujer,1.700,60.000,21.000,5.000,0,0,1
3620,543,Colchón Eternal,muelles,28 cm,4,hombre,1.850,100.000,29.000,5.000,0,0,1
3620,543,Colchón Eternal,muelles,28 cm,4,mujer,1.700,60.000,21.000,5.000,0,0,1
3620,543,Colchón Eternal,muelles,28 cm,4,hombre,1.850,100.000,29.000,5.000,0,0,1
3876,543,Colchón Eternal,muelles,28 cm,4,mujer,1.650,50.000,18.000,1.000,1,1,1
3876,543,Colchón Eternal,muelles,28 cm,4,hombre,1.750,76.000,25.000,2.000,1,1,1
3876,543,Colchón Eternal,muelles,28 cm,4,mujer,1.650,50.000,18.000,1.000,1,1,1
3876,543,Colchón Eternal,muelles,28 cm,4,hombre,1.750,76.000,25.000,2.000,1,1,1
4406,543,Colchón Eternal,muelles,28 cm,4,hombre,1.700,80.000,28.000,5.000,0,0,0
4406,543,Colchón Eternal,muelles,28 cm,4,hombre,1.700,80.000,28.000,5.000,0,0,0
4474,543,Colchón Eternal,muelles,28 cm,4,hombre,1.770,78.000,25.000,5.000,0,0,0
4474,543,Colchón Eternal,muelles,28 cm,4,hombre,1.770,78.000,25.000,5.000,0,0,0
3584,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.620,40.000,15.000,4.000,0,0,1
3584,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.700,100.000,35.000,5.000,0,0,1
3584,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.620,40.000,15.000,4.000,0,0,1
3584,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.700,100.000,35.000,5.000,0,0,1
3617,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.670,69.000,25.000,5.000,0,0,1
3617,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.850,85.000,25.000,5.000,1,0,1
3617,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.670,69.000,25.000,5.000,0,0,1
3617,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.850,85.000,25.000,5.000,1,0,1
3775,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.750,81.000,26.000,5.000,0,0,1
3775,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.950,95.000,25.000,5.000,0,0,1
3775,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.750,81.000,26.000,5.000,0,0,1
3775,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.950,95.000,25.000,5.000,0,0,1
4117,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.900,75.000,21.000,5.000,0,0,0
4117,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.900,75.000,21.000,5.000,0,0,0
4313,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.700,62.000,21.000,4.000,0,1,1
4313,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.820,84.000,25.000,4.000,0,0,1
4313,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.700,62.000,21.000,4.000,0,1,1
4313,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.820,84.000,25.000,4.000,0,0,1
4511,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.650,55.000,20.000,5.000,0,0,1
4511,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.700,70.000,24.000,5.000,0,0,1
4511,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.650,55.000,20.000,5.000,0,0,1
4511,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.700,70.000,24.000,5.000,0,0,1
4544,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.840,80.000,24.000,5.000,0,0,0
4544,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.840,80.000,24.000,5.000,0,0,0
4832,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.680,70.000,25.000,5.000,0,0,0
4832,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.680,70.000,25.000,5.000,0,0,0
4847,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.790,100.000,31.000,3.000,1,1,1
4847,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.790,100.000,31.000,3.000,1,1,1
4872,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.900,90.000,25.000,5.000,0,0,0
4872,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.900,90.000,25.000,5.000,0,0,0
4935,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.750,78.000,25.000,5.000,0,0,0
4935,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.750,78.000,25.000,5.000,0,0,0
5085,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.890,86.000,24.000,5.000,0,0,0
5085,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.890,86.000,24.000,5.000,0,0,0
5160,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.650,55.000,20.000,5.000,1,0,0
5160,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.650,55.000,20.000,5.000,1,0,0
5205,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.680,64.000,23.000,5.000,1,1,0
5205,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.680,64.000,23.000,5.000,1,1,0
5279,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.800,85.000,26.000,4.000,0,0,0
5366,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.670,60.000,22.000,5.000,0,0,0
5452,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.660,60.000,22.000,4.000,1,1,1
5452,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.750,86.000,28.000,4.000,1,1,1
5452,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.660,60.000,22.000,4.000,1,1,1
5452,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.750,86.000,28.000,4.000,1,1,1
5657,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.600,60.000,23.000,5.000,0,0,1
5657,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.860,88.000,25.000,5.000,0,0,1
5657,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.600,60.000,23.000,5.000,0,0,1
5657,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.860,88.000,25.000,5.000,0,0,1
6200,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.790,84.000,26.000,4.000,0,0,0
6200,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.790,84.000,26.000,4.000,0,0,0
6343,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.750,80.000,26.000,4.000,0,0,1
6343,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.750,105.000,34.000,4.000,1,1,1
6343,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.750,80.000,26.000,4.000,0,0,1
6343,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.750,105.000,34.000,4.000,1,1,1
6355,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.670,55.000,20.000,5.000,0,0,1
6355,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.700,70.000,24.000,5.000,0,0,1
6355,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.670,55.000,20.000,5.000,0,0,1
6355,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.700,70.000,24.000,5.000,0,0,1
6547,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.700,70.000,24.000,4.000,0,0,1
6547,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.700,83.000,29.000,4.000,1,0,1
6547,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.700,70.000,24.000,4.000,0,0,1
6547,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.700,83.000,29.000,4.000,1,0,1
6559,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.650,60.000,22.000,5.000,0,0,1
6559,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.680,89.000,32.000,5.000,0,0,1
6559,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.650,60.000,22.000,5.000,0,0,1
6559,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.680,89.000,32.000,5.000,0,0,1
6722,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.750,81.000,26.000,5.000,0,0,0
6722,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.750,81.000,26.000,5.000,0,0,0
6795,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.700,60.000,21.000,5.000,1,0,1
6795,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.850,95.000,28.000,5.000,1,0,1
6795,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.700,60.000,21.000,5.000,1,0,1
6795,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.850,95.000,28.000,5.000,1,0,1
6978,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.700,65.000,22.000,3.000,0,1,0
6978,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.700,65.000,22.000,3.000,0,1,0
7026,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.750,70.000,23.000,5.000,0,0,1
7026,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.800,80.000,25.000,5.000,0,0,1
7026,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.750,70.000,23.000,5.000,0,0,1
7026,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.800,80.000,25.000,5.000,0,0,1
7049,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.800,90.000,28.000,4.000,1,1,0
7049,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.800,90.000,28.000,4.000,1,1,0
7091,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.860,105.000,30.000,3.000,1,0,0
7091,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.860,105.000,30.000,3.000,1,0,0
7307,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.800,110.000,34.000,5.000,1,0,0
7307,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.800,110.000,34.000,5.000,1,0,0
7323,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.850,100.000,29.000,4.000,0,0,0
7357,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.900,75.000,21.000,4.000,1,0,0
7423,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.620,70.000,27.000,5.000,0,0,1
7423,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.740,60.000,20.000,5.000,0,0,1
7552,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.710,66.000,23.000,2.000,1,1,1
7552,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.680,60.000,21.000,2.000,1,0,1
7649,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.650,70.000,26.000,5.000,0,0,1
7649,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.750,80.000,26.000,5.000,0,0,1
7740,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.750,60.000,20.000,4.000,0,0,1
7740,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.790,72.000,22.000,4.000,0,0,1
8265,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.600,71.000,28.000,4.000,0,0,1
8265,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.820,100.000,30.000,4.000,0,0,1
8285,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.760,105.000,34.000,5.000,0,0,0
8329,290,colchón Fusión,muelles Ensacados,29 cm,4,mujer,1.650,74.000,27.000,5.000,0,0,1
8329,290,colchón Fusión,muelles Ensacados,29 cm,4,hombre,1.790,82.000,26.000,5.000,1,0,1
8545,290,colchón Fusión,muelles Ensacados,30 cm,4,mujer,1.650,65.000,24.000,4.000,1,0,1
8545,290,colchón Fusión,muelles Ensacados,30 cm,4,hombre,1.820,85.000,26.000,5.000,0,0,1
8654,290,colchón Fusión,muelles Ensacados,30 cm,4,mujer,1.700,65.000,22.000,5.000,0,0,1
8654,290,colchón Fusión,muelles Ensacados,30 cm,4,hombre,1.780,75.000,24.000,5.000,0,0,1
8662,290,colchón Fusión,muelles Ensacados,30 cm,4,mujer,1.560,50.000,21.000,5.000,0,0,1
8662,290,colchón Fusión,muelles Ensacados,30 cm,4,hombre,1.700,65.000,22.000,5.000,0,0,1
8712,290,colchón Fusión,muelles Ensacados,30 cm,4,mujer,1.700,60.000,21.000,4.000,0,0,1
8712,290,colchón Fusión,muelles Ensacados,30 cm,4,hombre,1.750,70.000,23.000,4.000,0,0,1
8851,290,colchón Fusión,muelles Ensacados,30 cm,4,mujer,1.700,60.000,21.000,5.000,0,0,1
8851,290,colchón Fusión,muelles Ensacados,30 cm,4,hombre,1.840,80.000,24.000,5.000,1,0,1
8928,290,colchón Fusión,muelles Ensacados,30 cm,4,mujer,1.650,60.000,22.000,5.000,1,0,1
8928,290,colchón Fusión,muelles Ensacados,30 cm,4,hombre,1.790,75.000,23.000,5.000,0,0,1
9060,290,colchón Fusión,muelles Ensacados,30 cm,4,mujer,1.500,46.000,20.000,5.000,0,0,1
9060,290,colchón Fusión,muelles Ensacados,30 cm,4,hombre,1.700,65.000,22.000,5.000,0,0,1
9155,290,colchón Fusión,muelles Ensacados,30 cm,4,mujer,1.580,56.000,22.000,5.000,1,0,1
9155,290,colchón Fusión,muelles Ensacados,30 cm,4,hombre,1.750,80.000,26.000,5.000,1,0,1
9243,290,colchón Fusión,muelles Ensacados,30 cm,4,mujer,1.550,60.000,25.000,5.000,0,0,1
9243,290,colchón Fusión,muelles Ensacados,30 cm,4,hombre,1.750,65.000,21.000,5.000,0,0,1
9280,290,colchón Fusión,muelles Ensacados,30 cm,4,mujer,1.700,70.000,24.000,5.000,1,0,0
9478,290,colchón Fusión,muelles Ensacados,30 cm,4,mujer,1.620,90.000,34.000,5.000,0,0,1
9478,290,colchón Fusión,muelles Ensacados,30 cm,4,hombre,1.740,110.000,36.000,5.000,0,0,1
9485,290,colchón Fusión,muelles Ensacados,30 cm,4,mujer,1.650,50.000,18.000,5.000,0,0,0
9886,290,colchón Fusión,muelles Ensacados,30 cm,4,hombre,1.830,80.000,24.000,4.000,0,0,0
11092,290,colchón Fusión,muelles Ensacados,30 cm,4,mujer,1.650,60.000,22.000,4.000,0,0,1
11092,290,colchón Fusión,muelles Ensacados,30 cm,4,hombre,1.700,62.000,21.000,4.000,0,0,1
11359,290,colchón Fusión,muelles Ensacados,30 cm,4,mujer,1.600,55.000,21.000,5.000,0,0,1
11359,290,colchón Fusión,muelles Ensacados,30 cm,4,hombre,1.970,105.000,27.000,5.000,1,0,1
11535,290,colchón Fusión,muelles Ensacados,30 cm,4,hombre,1.780,80.000,25.000,4.000,1,1,0
11773,290,colchón Fusión,muelles Ensacados,30 cm,4,mujer,1.600,70.000,27.000,4.000,0,0,1
11773,290,colchón Fusión,muelles Ensacados,30 cm,4,hombre,1.800,80.000,25.000,4.000,0,0,1
11838,290,colchón Fusión,muelles Ensacados,30 cm,4,mujer,1.600,72.000,28.000,5.000,0,0,1
11838,290,colchón Fusión,muelles Ensacados,30 cm,4,hombre,1.730,82.000,27.000,5.000,0,0,1
12330,290,colchón Fusión,muelles Ensacados,30 cm,4,hombre,1.810,96.000,29.000,4.000,0,0,0
12435,290,colchón Fusión,muelles Ensacados,30 cm,4,hombre,1.720,80.000,27.000,4.000,0,0,1
12499,290,colchón Fusión,muelles Ensacados,30 cm,4,mujer,1.700,65.000,22.000,5.000,0,0,0
12637,290,colchón Fusión,muelles Ensacados,30 cm,4,hombre,1.900,100.000,28.000,5.000,0,0,0
13257,290,colchón Fusión,muelles Ensacados,30 cm,4,hombre,1.760,70.000,23.000,5.000,0,0,0
13732,290,colchón Fusión,muelles Ensacados,30 cm,4,mujer,1.650,70.000,26.000,5.000,0,0,0
14052,290,colchón Fusión,muelles Ensacados,30 cm,4,hombre,1.820,80.000,24.000,5.000,0,0,0
14154,290,colchón Fusión,muelles Ensacados,30 cm,4,hombre,1.800,83.000,26.000,4.000,0,0,0
14481,290,colchón Fusión,muelles Ensacados,30 cm,4,hombre,1.750,80.000,26.000,5.000,0,1,0
15603,290,colchón Fusión,muelles Ensacados,30 cm,4,hombre,1.720,60.000,20.000,5.000,0,0,0
15857,290,colchón Fusión,muelles Ensacados,31 cm,4,hombre,1.900,90.000,25.000,5.000,0,0,0
18077,290,colchón Fusión,muelles Ensacados,31 cm,4,mujer,1.690,65.000,23.000,5.000,0,0,1
18077,290,colchón Fusión,muelles Ensacados,31 cm,4,hombre,1.700,79.000,27.000,5.000,0,0,1
18136,290,colchón Fusión,muelles Ensacados,31 cm,4,hombre,1.750,70.000,23.000,4.000,0,0,0
18561,290,colchón Fusión,muelles Ensacados,31 cm,4,mujer,1.580,63.000,25.000,4.000,1,0,1
18561,290,colchón Fusión,muelles Ensacados,31 cm,4,hombre,1.700,80.000,28.000,4.000,1,0,1
18644,290,colchón Fusión,muelles Ensacados,31 cm,4,hombre,1.700,70.000,24.000,5.000,0,0,0
18819,290,colchón Fusión,muelles Ensacados,31 cm,4,hombre,1.730,66.000,22.000,4.000,0,0,0
18939,290,colchón Fusión,muelles Ensacados,31 cm,4,mujer,1.600,70.000,27.000,5.000,0,0,1
18939,290,colchón Fusión,muelles Ensacados,31 cm,4,hombre,1.750,90.000,29.000,5.000,0,0,1
19620,290,colchón Fusión,muelles Ensacados,31 cm,4,mujer,1.600,55.000,21.000,3.000,1,1,1
19620,290,colchón Fusión,muelles Ensacados,31 cm,4,hombre,1.800,75.000,23.000,3.000,1,1,1
6096,490,colchón Galaxy Visco,espumación HR,25 cm,4,mujer,1.630,70.000,26.000,5.000,0,0,1
6096,490,colchón Galaxy Visco,espumación HR,25 cm,4,hombre,1.650,72.000,26.000,5.000,0,0,1
6096,490,colchón Galaxy Visco,espumación HR,25 cm,4,mujer,1.630,70.000,26.000,5.000,0,0,1
6096,490,colchón Galaxy Visco,espumación HR,25 cm,4,hombre,1.650,72.000,26.000,5.000,0,0,1
6111,490,colchón Galaxy Visco,espumación HR,25 cm,4,hombre,1.740,80.000,26.000,4.000,1,1,1
6111,490,colchón Galaxy Visco,espumación HR,25 cm,4,hombre,1.740,80.000,26.000,4.000,1,1,1
6358,490,colchón Galaxy Visco,espumación HR,25 cm,4,mujer,1.780,65.000,21.000,5.000,0,0,0
6358,490,colchón Galaxy Visco,espumación HR,25 cm,4,mujer,1.780,65.000,21.000,5.000,0,0,0
6648,490,colchón Galaxy Visco,espumación HR,25 cm,4,mujer,1.650,70.000,26.000,1.000,0,1,1
6648,490,colchón Galaxy Visco,espumación HR,25 cm,4,hombre,1.750,80.000,26.000,1.000,0,1,1
6648,490,colchón Galaxy Visco,espumación HR,25 cm,4,mujer,1.650,70.000,26.000,1.000,0,1,1
6648,490,colchón Galaxy Visco,espumación HR,25 cm,4,hombre,1.750,80.000,26.000,1.000,0,1,1
6872,490,colchón Galaxy Visco,espumación HR,25 cm,4,mujer,1.800,80.000,25.000,5.000,0,0,0
6872,490,colchón Galaxy Visco,espumación HR,25 cm,4,mujer,1.800,80.000,25.000,5.000,0,0,0
11498,490,colchón Galaxy Visco,espumación HR,25 cm,4,mujer,1.750,55.000,18.000,5.000,0,0,0
13382,490,colchón Galaxy Visco,espumación HR,25 cm,4,hombre,1.720,85.000,29.000,4.000,0,0,0
15349,490,colchón Galaxy Visco,espumación HR,25 cm,4,hombre,1.740,70.000,23.000,4.000,0,0,0
19165,490,colchón Galaxy Visco,espumación HR,26 cm,3,mujer,1.670,56.000,20.000,5.000,1,0,0
27909,490,colchón Galaxy Visco,espumación HR,26 cm,3,hombre,1.750,80.000,26.000,5.000,0,0,0
28166,490,colchón Galaxy Visco,espumación HR,26 cm,3,mujer,1.550,65.000,27.000,4.000,0,0,1
28166,490,colchón Galaxy Visco,espumación HR,26 cm,3,hombre,1.650,80.000,29.000,4.000,0,0,1
28232,490,colchón Galaxy Visco,espumación HR,26 cm,3,mujer,1.650,60.000,22.000,5.000,0,0,1
28232,490,colchón Galaxy Visco,espumación HR,26 cm,3,hombre,1.750,80.000,26.000,5.000,0,0,1
4506,27,colchón Garbí con Gel,espumación HR,30 cm,5,mujer,1.620,53.000,20.000,4.000,0,0,1
4506,27,colchón Garbí con Gel,espumación HR,30 cm,5,hombre,1.740,74.000,24.000,4.000,1,1,1
4506,27,colchón Garbí con Gel,espumación HR,30 cm,5,mujer,1.620,53.000,20.000,4.000,0,0,1
4506,27,colchón Garbí con Gel,espumación HR,30 cm,5,hombre,1.740,74.000,24.000,4.000,1,1,1
5865,27,colchón Garbí con Gel,espumación HR,30 cm,5,mujer,1.620,70.000,27.000,4.000,0,0,0
5865,27,colchón Garbí con Gel,espumación HR,30 cm,5,mujer,1.620,70.000,27.000,4.000,0,0,0
5911,27,colchón Garbí con Gel,espumación HR,30 cm,5,mujer,1.680,55.000,19.000,4.000,0,0,1
5911,27,colchón Garbí con Gel,espumación HR,30 cm,5,hombre,1.770,85.000,27.000,4.000,0,0,1
5911,27,colchón Garbí con Gel,espumación HR,30 cm,5,mujer,1.680,55.000,19.000,4.000,0,0,1
5911,27,colchón Garbí con Gel,espumación HR,30 cm,5,hombre,1.770,85.000,27.000,4.000,0,0,1
4115,29,colchón Garbí Dynamic con Gel,espumación HR,19 cm,4,mujer,1.750,80.000,26.000,4.000,0,0,1
4115,29,colchón Garbí Dynamic con Gel,espumación HR,19 cm,4,hombre,1.750,75.000,24.000,4.000,0,0,1
4115,29,colchón Garbí Dynamic con Gel,espumación HR,19 cm,4,mujer,1.750,80.000,26.000,4.000,0,0,1
4115,29,colchón Garbí Dynamic con Gel,espumación HR,19 cm,4,hombre,1.750,75.000,24.000,4.000,0,0,1
5931,767,colchón Garbí Visco,espumación HR,30 cm,4,hombre,1.820,75.000,23.000,5.000,1,0,0
5931,767,colchón Garbí Visco,espumación HR,30 cm,4,hombre,1.820,75.000,23.000,5.000,1,0,0
6693,767,colchón Garbí Visco,espumación HR,30 cm,4,mujer,1.650,65.000,24.000,5.000,1,1,1
6693,767,colchón Garbí Visco,espumación HR,30 cm,4,hombre,1.800,85.000,26.000,5.000,1,1,1
6693,767,colchón Garbí Visco,espumación HR,30 cm,4,mujer,1.650,65.000,24.000,5.000,1,1,1
6693,767,colchón Garbí Visco,espumación HR,30 cm,4,hombre,1.800,85.000,26.000,5.000,1,1,1
7487,767,colchón Garbí Visco,espumación HR,30 cm,4,mujer,1.640,57.000,21.000,4.000,1,1,1
7487,767,colchón Garbí Visco,espumación HR,30 cm,4,hombre,1.700,68.000,24.000,4.000,1,1,1
7545,767,colchón Garbí Visco,espumación HR,30 cm,4,mujer,1.600,50.000,20.000,5.000,0,0,1
7545,767,colchón Garbí Visco,espumación HR,30 cm,4,hombre,1.650,75.000,28.000,5.000,0,0,1
